,samples,backend,num_executions,sampling_time_mean,sampling_time_std,metropolis_time_mean,metropolis_time_std,total_time_mean,total_time_std
0,100,spur,3,4.204750378926595,0.01927521595112271,0.002269188563028971,0.00010412903958050038,4.207019567489624,0.019281341164780173
1,100,cmsgen,3,0.7696334520975748,0.01827750810311447,0.0023354689280192056,0.00036695174518716834,0.7719689210255941,0.018148706483224256
2,100,megasampler,3,0.381804625193278,0.019568859649481646,0.0022139549255371094,0.000150369875185248,0.3840185801188151,0.019719043596038863
3,400,spur,3,4.20831282933553,0.1516549579074708,0.0038361549377441406,4.602569654963894e-06,4.212148984273274,0.1516548120574162
4,400,cmsgen,3,1.1385687987009685,0.03914998030910551,0.003818988800048828,1.2417618433624267e-05,1.1423877875010173,0.03915963075472408
5,400,megasampler,3,5.178857962290446,0.18455159411237762,0.004338820775349935,0.00019497007200695523,5.183196783065796,0.18457188237703676
6,700,spur,3,4.5996692180633545,0.0400969302750776,0.00579531987508138,0.00013156534499931234,4.605464537938436,0.04020893573382036
7,700,cmsgen,3,1.5569750467936199,0.02790423563788854,0.0064601898193359375,0.0011041030970161026,1.5634352366129558,0.026800563613201264
8,700,megasampler,3,10.99245548248291,0.12882610108458334,0.005850950876871745,0.00018649356004945346,10.998306433359781,0.12881781833979647
9,1000,spur,3,5.001032988230388,0.14818824709934514,0.007499297459920247,0.00010848182169665082,5.008532285690308,0.1482892502746328
10,1000,cmsgen,3,2.2641611099243164,0.2169709214331501,0.007578611373901367,6.026128828789203e-05,2.2717397212982178,0.21698902344748439
11,1000,megasampler,3,18.339944044748943,0.43974097616942526,0.01195510228474935,0.003791676090249997,18.35189914703369,0.4435248075328754
12,5000,spur,3,7.65458869934082,0.10369712511329184,0.03203209241231283,0.001006550747102828,7.686620791753133,0.10461777734525267
13,5000,cmsgen,3,10.87603211402893,0.05058361133625414,0.034013986587524414,0.0016297287837373528,10.910046100616455,0.04897168429250968
14,5000,megasampler,3,328.37960330645245,15.976422147627387,0.03414034843444824,0.0014904333921267603,328.4137436548869,15.97754625276215
15,7000,spur,3,8.429457585016886,0.0018246550588438904,0.04390199979146322,0.00046174911936970413,8.47335958480835,0.0021010113556288734
16,7000,cmsgen,3,15.088131030400595,1.0177223223568936,0.04704467455546061,0.004237810067212602,15.135175704956055,1.0219020477367453
17,7000,megasampler,3,600.0819425582886,0.013482857381254694,0.07332277297973633,0.026521723127928762,600.1552653312683,0.039870292904720196
