,samples,backend,num_executions,sampling_time_mean,sampling_time_std,metropolis_time_mean,metropolis_time_std,total_time_mean,total_time_std
0,100,spur,3,600.0,0.0,0.0,0.0,600.0,0.0
1,100,cmsgen,3,600.0,0.0,0.0,0.0,600.0,0.0
2,100,megasampler,3,1.1606703599294026,0.04453554753046575,0.004668235778808594,0.00021598784603225104,1.1653385957082112,0.044689796036834206
3,500,spur,3,600.0,0.0,0.0,0.0,600.0,0.0
4,500,cmsgen,3,600.0,0.0,0.0,0.0,600.0,0.0
5,500,megasampler,3,10.475278615951538,0.05883902552625596,0.0070332686106363935,0.00012062069042491295,10.482311884562174,0.05894423275624069
6,1000,spur,3,600.0,0.0,0.0,0.0,600.0,0.0
7,1000,cmsgen,3,600.0,0.0,0.0,0.0,600.0,0.0
8,1000,megasampler,3,22.979145606358845,0.1745578412687483,0.011579672495524088,0.00042057786722444037,22.99072527885437,0.17414083486348883
9,3000,spur,3,600.0,0.0,0.0,0.0,600.0,0.0
10,3000,cmsgen,3,600.0,0.0,0.0,0.0,600.0,0.0
11,3000,megasampler,3,73.81087795893352,1.6232271959344213,0.02774659792582194,0.0002206698725886025,73.83862455685933,1.6230557534889332
12,7000,spur,3,600.0,0.0,0.0,0.0,600.0,0.0
13,7000,cmsgen,3,600.0,0.0,0.0,0.0,600.0,0.0
14,7000,megasampler,3,176.08539748191833,2.329426865422259,0.07841308911641438,0.010398401677978085,176.16381057103476,2.3392126580294827
