,samples,backend,num_executions,sampling_time_mean,sampling_time_std,metropolis_time_mean,metropolis_time_std,total_time_mean,total_time_std
0,100,spur,3,2.9818554719289145,0.062429213089458375,0.0029845237731933594,3.654783922482752e-05,2.984839995702108,0.06243873392640714
1,100,cmsgen,3,4.176030000050862,0.3144170874242697,0.0038667519887288413,0.0010766108959539484,4.179896752039592,0.31451908707411536
2,100,megasampler,3,0.516160249710083,0.026277262948275478,0.0030160744984944663,4.06088427394265e-05,0.5191763242085775,0.026314698380872588
3,1600,spur,3,4.080827792485555,0.08073849680749492,0.013673861821492514,0.0004080330573250725,4.094501654307048,0.08037484672458321
4,1600,cmsgen,3,20.682679653167725,1.0309601221883382,0.013550519943237305,0.00023549488652255176,20.696230173110962,1.030862149782671
5,1600,megasampler,3,373.70774642626446,1.8446270032985672,0.017824570337931316,0.0028283235004324596,373.72557099660236,1.8434987292930745
6,3100,spur,3,4.795102834701538,0.2763611287686728,0.023779630661010742,0.0001384102847337657,4.818882465362549,0.2762315356054121
7,3100,cmsgen,3,29.898371934890747,1.545840027287123,0.023742198944091797,0.00025212025424888523,29.92211413383484,1.5456613821754208
8,3100,megasampler,3,600.0720897515615,0.0017604891632672299,0.01963504155476888,0.0006367994763977301,600.0917247931162,0.00220363612502902
9,4600,spur,3,5.342393000920613,0.016499487225861073,0.03637305895487467,0.0009505512107935749,5.378766059875488,0.016567694768573078
10,4600,cmsgen,3,44.486512899398804,5.640740836207381,0.03670660654703776,0.000893964980318507,44.52321950594584,5.640002593403666
11,4600,megasampler,3,600.0678780078888,0.006263187889935183,0.03184858957926432,0.00031458259157653384,600.099726597468,0.00657422771297748
12,6100,spur,3,5.575294891993205,0.093857620864719,0.04782740275065104,0.0011904689907341155,5.6231222947438555,0.09269081841742549
13,6100,cmsgen,3,50.89835651715597,1.233700891263725,0.05659182866414388,0.0069637411511467,50.95494834582011,1.2286452871866125
14,6100,megasampler,3,600.0615163644155,0.002147679089412879,0.04426201184590658,0.00039570131410421165,600.1057783762614,0.0019524497746620413
