,samples,backend,num_executions,sampling_time_mean,sampling_time_std,metropolis_time_mean,metropolis_time_std,total_time_mean,total_time_std
0,100,spur,3,29.0823970635732,0.15057947770235117,0.012615362803141275,0.00027607954098239607,29.095012426376343,0.1503789326202017
1,100,cmsgen,3,12.11038867632548,0.07390819294134056,0.012587149937947592,0.00010288202938853897,12.122975826263428,0.07384609272842821
2,100,megasampler,3,5.947052876154582,0.023717619639510547,0.012663761774698893,0.0005460775948142535,5.95971663792928,0.02392971984404151
3,500,spur,3,30.813195546468098,0.5062093873052893,0.0216220219930013,0.0002547225041774174,30.8348175684611,0.5064241118663579
4,500,cmsgen,3,13.2619149684906,0.09167535261625082,0.022052844365437824,0.0001967938333837346,13.283967812856039,0.09149866452045365
5,500,megasampler,3,48.0702383518219,0.051187492570655156,0.02010790506998698,0.00014855171866916736,48.090346256891884,0.05118857477379324
6,1000,spur,3,35.768024365107216,0.9558462101574203,0.03513455390930176,0.0020832242800028385,35.80315891901652,0.9578140945386507
7,1000,cmsgen,3,15.226982196172079,0.10265489891844144,0.03606597582499186,0.0007070395408530827,15.26304817199707,0.10194810611351005
8,1000,megasampler,3,100.40115634600322,0.16439802486122662,0.030507564544677734,0.00013875155627619633,100.4316639105479,0.16445892897343176
9,3000,spur,3,42.891431411107384,3.60599043450063,0.09882807731628418,0.0011699259195979022,42.99025948842367,3.605052538111561
10,3000,cmsgen,3,22.381723880767822,0.3456682951259979,0.09896365801493327,0.0012264256704361397,22.480687538782757,0.34551882290450026
11,3000,megasampler,3,350.47547086079913,0.47187444304264625,0.08869139353434245,0.00196829577911709,350.5641622543335,0.47298558893362985
12,7000,spur,3,51.77202566464742,3.4872046659772966,0.2455464998881022,0.00383591078842779,52.01757216453552,3.4852330767681714
13,7000,cmsgen,3,38.782644748687744,0.4650158678199187,0.2424341837565104,0.007197369704883453,39.02507893244425,0.45784564665173844
14,7000,megasampler,3,600.0545930862427,0.07720628297619613,0.046477715174357094,0.06572941514768961,600.101070801417,0.14293569812388573
