,samples,backend,num_executions,sampling_time_mean,sampling_time_std,metropolis_time_mean,metropolis_time_std,total_time_mean,total_time_std
0,100,spur,3,600.0,0.0,0.0,0.0,600.0,0.0
1,100,cmsgen,3,600.0,0.0,0.0,0.0,600.0,0.0
2,100,megasampler,3,0.9492990970611572,0.012831431172114093,0.007063865661621094,0.00012529162876839963,0.9563629627227783,0.012755285977117264
3,500,spur,3,600.0,0.0,0.0,0.0,600.0,0.0
4,500,cmsgen,3,600.0,0.0,0.0,0.0,600.0,0.0
5,500,megasampler,3,13.726263364156088,0.02888233584816752,0.011324087778727213,1.5167036631928502e-05,13.737587451934814,0.028891655171185634
6,1000,spur,3,600.0,0.0,0.0,0.0,600.0,0.0
7,1000,cmsgen,3,600.0,0.0,0.0,0.0,600.0,0.0
8,1000,megasampler,3,28.529824097951252,0.19870277510974302,0.016836166381835938,8.613237589881257e-05,28.546660264333088,0.19878680410535043
9,3000,spur,3,600.0,0.0,0.0,0.0,600.0,0.0
10,3000,cmsgen,3,600.0,0.0,0.0,0.0,600.0,0.0
11,3000,megasampler,3,95.36962898572285,0.4868293277272888,0.04577795664469401,0.003265264609293124,95.41540694236755,0.4887227190700724
12,7000,spur,3,600.0,0.0,0.0,0.0,600.0,0.0
13,7000,cmsgen,3,600.0,0.0,0.0,0.0,600.0,0.0
14,7000,megasampler,3,243.16408117612204,0.6600211670369728,0.11067779858907063,0.004264039701249725,243.2747589747111,0.6641286080989939
