#START_HEADER
start_time,Wed Jul 10 16:59:40 2024
formula_file,spur_input/z3_problem.cnf
num_vars,391
independent_support_size,0
num_clauses,1639
tot_num_models,7766
max_component_split_depth,1
max_branch_var_depth,20
num_samples,100
num_second_pass_groups,25
num_second_pass_vars,0,70,75,48,63,93,54,48,58,35,32,57,53,36,37,40,55,24,57,40,42,51,48,37,43
avg_second_pass_var,47.84
execution_time,0.649917
pass1_time,0.606554
pass2_time,0.043363
#END_HEADER


#START_SAMPLES
1,1111001111000000110011110000110000000000001100000000000000111100110000001111111100000111011111000111110110000100000010001010000011000000101011111111010111111111110111111111111111111001111111011111111111000000111110101111000010011001100001011111111111111110110111111111111010111111010111000011110000101001001001001000110101000010011001101111111111111111101101010000101100001111010101101001000
1,1100001111000000001111110000110000000000001100000000000000001100110000000000000011000111111111000111100110000100000011010010000011000000110100010010110001001011000111011111111111101001111111011111111111001100011110101111000010011001100000011111111111111110111111111111111110111111010111000011110000101001001001001000110101011010011001101111111111111111101111111110111111101110001001101000011
1,0011001111000000001111110000000000000000000000000000000000111100110000111111111100000111111111000111100110010100000011110010000011000000001111111111010111111111110111011100000000110111111111011111111111111010001111011110100010000101100000011111111111111111111111111111111010111111010111000011111111011000111000111000101001001010011000000111111111111111111101010000101100001111010101101001000
1,1111110011000000001111110000111100000000000000000000000011110000110000111111111100000011111110100111101110000100000011100010000000100000111101010110110011011011000111011111110000110000000111011111111111111000001110101111000011011001100001011111111111111111111111111111111101000101110111000011101111010110110110110100101101000000111000001110001111111111111101010000101100001110001001101000011
1,0011111100000000000011000000000000000011001100000000000011000011000000000011110000001111111111011111100100010100000000110010010001000000100101001001111111110010100111001100001111110111111111011111110111111011100011010100011000011001100000011111111111111111111111111111111011011011111100111111100101101011011001011010010010010010111001101111111111111111101111101111110011111111011001101001010
1,1100000011000011001100000000000000000011001111000000000000110011000000111100110000001101111111111111000000000100000001011100010001000000001111010101111111110010100111111100001111110111111111011111110111110011001001010010011000011001100000011111111111111110011011111111111010111011111100111111111111001110011110011110010010000010011001101111111111111111111101001111110011111111011001101000000
